codigo;origen;destino;cliente;matricula;precio_base;nombre;bultos;precio_combustible;tipo_buque;toneladas
P4AHWQO5UI8B;Buenos Aires;San Francisco;ivjxu payqh;19IW2VMOEHWU;159340.87;lidnesgb wytebdvu;135;28080.48;0;0
D5RQK6J8QSS4;Cordoba;Napoles;jbdquldy nbxigmdx;BJZI12NI4X8R;142573.1;dcksh mheyf;0;0;1;43043
V516YNM7XVNA;Mendoza;Napoles;xmviqytq ivngum;XLVCPBNSEH4U;171460.8;wcmpyn tnqvvahk;29;31082.85;0;0
29EHPSN0M2NU;Buenos Aires;Napoles;uvyuky kutrufmb;B3H0BF1TX2O2;124517.72;zshoq yqmqiimy;99;29500.25;0;0
NWX5EKQY260T;Buenos Aires;Londres;ncscrjnu uhcgvx;QI67VWRGIYUZ;44629.24;ndvjn ciyikyw;0;0;2;38798
B8M656WXVAUV;Cordoba;San Francisco;ugvmrthf onnrm;SL2728YQ8S8E;123475.51;nnpzsuvh kptuynlu;0;0;1;26759
0GFG3WJN6DXZ;Buenos Aires;Napoles;zdbfmws phpos;JPZ854YOB7LP;138988.17;unxpef ukfjqyvy;0;0;2;40549
4JSS31EUQ12O;Montevideo;Madrid;kiswwdyr qpimut;N0IW9NJZTIKS;313642.34;rakga ylttzmpp;162;34210.62;0;0
9CE4YTDUQTFG;Cordoba;San Francisco;fjyhtj czrhoap;HFQBWHVRD27V;169256.96;gxdho whyqd;0;0;1;38459
XE0H38UWTIED;Mendoza;San Francisco;vwuedcgn rjnsheix;F3IJ39LBYQBU;76484.49;owhus oxyoukzi;42;26274.72;0;0
HBTQV0YOFXGE;Montevideo;Londres;eomvh hjttod;2HRMXVD1Q358;121766.75;xwxwdu figtila;0;0;2;19393
622SZTNURZZM;Montevideo;Napoles;fpreppn zvsnegl;D7LT4S2RIG9Z;121647.8;qrydlxe kbxocxv;0;0;3;43231
HRAJEO2DN6OI;Cordoba;San Francisco;guhvqkju rysbduu;GTT127JEBT0N;262604.54;dqbyo yfslja;79;31269.43;0;0
MKM9ZOXAZBIG;Buenos Aires;Madrid;hxazqve lljshkjx;2NCC16DQY35S;145386.19;kovpaog tvaodfv;42;27941.5;0;0
Y9VQEFSPDHIX;Cordoba;Napoles;ziphql hpvdqf;U7OH4MZ4ZJUC;269888.54;ozxid xbbvne;0;0;1;34143
6ITL82HAEEOM;Rosario;Napoles;hlmlinr njocy;PTJF8DR4O4K6;73980.28;gegrm pusshfak;139;27404.81;0;0
KCG109Q9DKRV;Rosario;Napoles;ioewxspc tyvjkf;EQK6259DWZ58;308855.53;rzcvr ebuqyt;108;32107.68;0;0
XB85JBUJHDSP;Rosario;San Francisco;wjhaxi ohbxhov;P97QQLMRKCL4;61983.63;wegpdts mvjhxfbm;0;0;1;28434
L0323JOETAK5;Montevideo;Londres;phjiw radenj;5Y57ZFKE6TZS;205961.02;dqoanpci khznbko;80;25907.69;0;0
R9B850FWDNBM;Cordoba;Madrid;ultqtrch mhiztnaq;WSH8KBRNWDCX;272056.91;gpmcacf qhoxqobs;0;0;3;18659
2TGNIIDYR53C;Mendoza;San Francisco;yuyalsnh yhaegj;2K65RZGMSRAG;108685.17;jjqddo corcceqc;153;30732.37;0;0
8UMV0BDEB0FG;Cordoba;Napoles;isblmhj yjtohr;1VL0WUANW4IP;313075.55;ogupm kekov;0;0;2;43629
K8AQEFH3N8H7;Mendoza;Napoles;eedpr vrjell;HXFSLTDODS7X;92865.26;tbeiiklc bvivm;196;34857.69;0;0
FAXYHVAN7PIO;Mendoza;Londres;bsknv ntyma;Q5Z7GI1M21M6;253273.59;waxcw ublab;0;0;2;33625
3VPMQBVJYRRV;Rosario;Londres;dgauzgix ckjszk;697VIUOHWXLQ;80671.84;lwvsujr auxyi;0;0;1;37392
9A76UALB6187;Montevideo;Madrid;xhsyptf hdhlc;F6D5J2WLWBXA;77016.88;gdkot vslhjs;0;0;2;21117
XHXJ8MEZA2SH;Cordoba;Madrid;wtswboi lnfoehh;RNXM9Z9BV6MQ;332172.9;kvrbra ticxncl;0;0;2;41621
3PTF90O7HZ7Z;Montevideo;Madrid;mgcfqn tidqqxcl;O707HHOYTFA6;327986.43;mpwzj jfduiaiz;122;31256.56;0;0
9V4LK87SOOYU;Montevideo;Madrid;pgmai nidzvq;AUZOSZ35YQB3;174287.0;crobdldl ntpcy;158;26458.74;0;0
LDIOH6N83KKM;Cordoba;Napoles;touce kwjbxmk;VBKYY4MRRSON;335921.65;mhrwhr dkopmocw;0;0;1;32658
2YLQRJ2UKFDJ;Rosario;Napoles;ilawe nckrsnjd;UBPPI2FKE5S5;53533.87;ctpwkln geudl;101;31993.62;0;0
93SVAZ5NYTUM;Montevideo;Londres;depusi lbbkrfie;M6ZQC6GKE0RQ;90609.55;yjckvenj vfxbtki;0;0;1;26590
ASZYMW68R9H3;Montevideo;Napoles;dsldjb ciyrd;GVE494Y403W8;343295.75;xmmhwiex jycrmhgl;29;26732.01;0;0
TRSENIXJFXVP;Rosario;San Francisco;metnq etoih;VAJWTY4NMEJT;25098.25;nfmakam arlsec;0;0;2;30192
OHXWTRCVVMKU;Buenos Aires;San Francisco;kdzgrpb hwvsj;DQ7ZU15LG4JX;329872.1;rxjiba dpuhoo;0;0;1;42755
J0SJBB52N4VS;Mendoza;Madrid;poacr jwapbj;TQO9S9B4243R;258939.86;xbozj kynkscyk;170;26925.23;0;0
KGQONR7MHASR;Buenos Aires;Madrid;ezvkvnym ctbyolv;K8V24ZXHYD8B;159551.56;lmais enfnq;181;31725.3;0;0
8H8MZN81F61C;Buenos Aires;Madrid;nrkncjk yfzkoj;ESZ7WDRZQHH2;324749.29;dvzurler ehynmkl;84;30900.94;0;0
HTXQG7UGPCSQ;Mendoza;San Francisco;zwfmdt fobhdr;KK6CG7UGO2J6;258042.19;nedcnoph xmktdrd;0;0;3;25143
TNBNSO29LWL3;Cordoba;Napoles;unttfj jlsav;N4XGRS97NP03;214609.23;maurmz lxaxhbsa;96;30651.95;0;0
GSXEZMY7N671;Buenos Aires;San Francisco;ppkoslb vlzni;F94MZIII3DFM;99091.21;jxkbmf amopzp;57;27476.22;0;0
QZYMRGP6CU5C;Cordoba;Madrid;bfdhbuy yockmcv;K0P0FSIEVWUB;184745.88;dqorjne clcvhopf;135;30932.78;0;0
T2RPHSKTISN0;Cordoba;Madrid;koauzwkh qrjahjlj;TPMOOL3RSG7D;300218.87;eavibhs phimqojg;166;31145.42;0;0
3A9TC2868MGX;Cordoba;Londres;zmdsoehh fptnwo;VMPIL8CADTZI;70068.63;dkutmk akawubi;88;32371.54;0;0
T56JS652Z0R8;Buenos Aires;San Francisco;xcyopzp aajtjdzr;YDEQTCL3TMW5;202327.97;ztmldkbs usvqpd;0;0;2;44184
JM0MWCT2LDKG;Montevideo;Napoles;tmbtmrmn luczpw;R4XBGSXQ69MZ;238344.91;sdanx dvjuxw;67;31009.83;0;0
S6PT4BQ0JBHY;Montevideo;Madrid;kfokcmb zfldzb;YQ1E8LILJCOE;348588.34;yfagol arurx;117;34763.33;0;0
RYAUUXURIWLV;Montevideo;Madrid;hbjshfux lnhqtqsu;KBLIX7BNVGQU;346479.89;evkumfcj dsvjwnlc;0;0;1;20379
O10OEG2AHXK6;Mendoza;San Francisco;opdetjs zzgcy;4SOQR32RXEWE;266694.85;rhcqe krvkikzq;200;31442.67;0;0
YK9GGQWE90LP;Buenos Aires;Londres;gfquk mmdsovzw;841F2RN7CNFG;271629.13;olltotku jncwlmhb;0;0;1;41155
ETKQAD9E06TI;Buenos Aires;Londres;bknkqdj nnagvrpl;8WDDHUPYH1JJ;195131.64;nzzwsea vjnlp;181;26736.47;0;0
SQW8EM8F2EFU;Rosario;San Francisco;pxpbf ncfsjh;VBABU9CL732O;274760.7;uujar vwgib;0;0;3;37437
F683DDA9EKEF;Cordoba;Napoles;uyzwnnjg hojnj;GDYNF5FU6T35;34065.88;ojuhpmj ncmzlurg;0;0;1;32658
IL4CDDAWDEJ1;Mendoza;Madrid;airbnl wqnocpxb;FIOWK7IWD50Z;163264.48;vuddsn wrpkuvev;0;0;3;20325
AF8PW4SMBZ13;Buenos Aires;Napoles;lilfbl lehhmsv;5FYGHOAQWWDP;282707.51;bblzzh lobfdm;0;0;1;44228
2RJO8AXP08B9;Mendoza;San Francisco;exrjwq gmjyq;8GLH6EI0OQ9F;79094.4;gbtulp rudnwea;0;0;2;26818
65THAS5PT3D2;Buenos Aires;Madrid;xschffu wstzygf;3UTLY4NYERE2;185345.15;uubvrdko nedovqf;0;0;3;24009
MIO88TE6CSPG;Mendoza;Madrid;gossr ubfrcsdx;056XDXR4XOZZ;192155.81;zwoxtq uccjjyy;0;0;3;41159
YC46CD2JJEEC;Mendoza;Madrid;bzgjv zeyqezw;YKLJMI4CVYN3;286606.17;iwzjheta lqtblbis;0;0;1;32936
2ADD1E2DVJ9K;Montevideo;Napoles;okjhfj kuwsygi;XS8BGHQEOALO;66682.1;cvpirrnx tlyaie;0;0;1;33275
0ZDCOW4E62S0;Rosario;San Francisco;qksfcck gfnotdwl;3VK2WS1SQ58C;140896.11;yntwvt reivuwxe;106;29889.69;0;0
WWDZSTLIWNJ6;Buenos Aires;Londres;irvhirby xdfoukte;BOKINOHEFIGI;130676.18;vpdwb cqaqql;0;0;2;44779
JGVPF4QZ6ERO;Mendoza;Madrid;rtoqyp ggxqa;HTXWCK3TV133;117807.16;rlzrt fxqiwhla;25;26772.91;0;0
R2ENQGG1C2G0;Rosario;San Francisco;wzbewdi oibswp;I7TES7ADMUFA;50507.72;bynaerlj stguanqg;17;32228.88;0;0
USORQT01T7CC;Montevideo;San Francisco;exoshsnj ktmrnh;ICIAXEHEQMU2;53507.68;lmrjgyld wognmpw;0;0;1;23261
L4WB2LW5S6X2;Cordoba;Napoles;lsevxsd mmhvmm;J60MS1TK3UMC;289874.5;jhzffw mdkppsr;0;0;3;29241
IGHKWS7S7VHK;Buenos Aires;Napoles;cpbekkvs ivwpnpy;WXPOSTXE69XQ;165300.01;kgdlbiut yeufqvx;54;33077.92;0;0
0CUI9Q5GWSGI;Buenos Aires;Napoles;duzuit pqrfp;1PLVQRIQX8Q8;37890.28;sjvaxp onhsgst;0;0;1;43119
0GNQ81IZBUK0;Rosario;San Francisco;vkengc ybagrav;TVZWUE8A8G5C;297858.98;izvsiifk yjlynlp;187;30861.39;0;0
65ZFHPG8SGMD;Rosario;Napoles;ulvib ckpwxxrx;SRC54HLV0TA7;244264.21;eetogd ifmaglah;0;0;3;39800
QUA36H9G81SX;Buenos Aires;Madrid;utbofozg zrqetc;G7H9QKR7VYQR;175865.11;gdnozo joqdhjm;45;30477.98;0;0
JFXPT3HSC6R0;Montevideo;Madrid;mqybc efdpxm;G2CB4HTKHHF2;109022.32;ismyt wksud;61;29510.36;0;0
HCXSNLR6QU5M;Mendoza;Londres;nystjqxz mpnjmt;FOBM206Z28Z4;328491.25;cmiyos qrroxu;0;0;1;41865
07EQE4DVHX7G;Montevideo;Napoles;oxuesmcb cluttgv;A9Y8AS1OAAJ5;93773.3;ltvqty lizszrb;52;32534.28;0;0
CFMNVB5LCSHN;Rosario;San Francisco;vhodf ihbso;8CWDOUY9SNYT;159389.77;yhumckrs qdlkjl;0;0;2;32021
9O0IQ346TJX7;Mendoza;Londres;eocsnox czqkrn;YRYV4BNIN9G4;242843.97;olcbmxcc pvbii;0;0;3;26576
7D9Q5WSC2D0N;Montevideo;Napoles;mppxvu xgbevpo;MKM9FKE1ZZPI;40645.58;jxeofxj nsossdvu;82;32296.82;0;0
R4MF0XKGS0FW;Buenos Aires;Napoles;dduzcdby aphdgx;0CRQVBOZPIWC;224292.9;gqxtl pnfjust;189;30507.59;0;0
TCRTUL4PT5RC;Cordoba;Madrid;pnsvx tysyc;BZDNRCRRH2SE;27517.61;zoimf ucqjb;14;27367.15;0;0
NJZFM1JY61G3;Rosario;Madrid;uzgakp ojhnjhgf;MIWHNKWBMCSJ;93368.89;llpyz zqxkwmf;21;32999.75;0;0
RT56ZHO8AM80;Montevideo;Napoles;mjbnx nxcax;OQPSO1IZVB8M;186669.63;wtibusu yphej;0;0;3;30824
8UH30QD9QDQE;Cordoba;Londres;dvgbt cbiqmx;4QS2XDDGT257;93383.5;cphzi qxxsd;0;0;2;24113
YQN96T1EAJJP;Buenos Aires;Napoles;mynby gvhdpurf;8VM5N04AFD5P;341813.6;fwmnd dfiveg;118;30386.58;0;0
FP4ICFTEJ883;Montevideo;San Francisco;mblkaesv zrpmdz;CSHXYLUWMM4M;281825.07;toyyaety khdyska;91;29865.6;0;0
04DETY1UPGT4;Mendoza;San Francisco;ynyjjad aebbdq;20Q18KJ2RRYZ;300825.02;dweyrku xnyue;58;29242.15;0;0
LDGWTE5FRD0Z;Buenos Aires;Londres;bmlgs zjejjf;SIRH6Q8YV9XL;155117.05;qgxoekf rqzlrka;200;30011.87;0;0
C7RPFWHT4PYC;Montevideo;Napoles;cxllw jxeppd;10KC4JT0RTTB;27166.56;fdnwgv ocvda;0;0;1;26633
KRDE47KNRYBB;Buenos Aires;Londres;bjvodq aouvayai;V9HJ19MKFRRE;224124.18;zwoufktv ulrhdd;0;0;1;28495
5ANS01U0JGLK;Cordoba;Madrid;edwitrb qiwqmbhg;ZADGKDSCB9CR;328851.11;qctxvulr zolpzae;0;0;3;31413
P6O0HOH1CPWJ;Montevideo;Londres;ceguieur wdaix;S8KYAN259M8V;66255.81;kopqu weshkzw;133;25309.16;0;0
6AXJLGV2K513;Mendoza;San Francisco;mptkhpj gslmmg;EKEPB8MDC1QM;52603.08;dfjlcb njdqvx;66;28203.83;0;0
LR1WY1QTOHHD;Mendoza;San Francisco;thols pxzilgfc;DVKXU0D2HZTB;308158.34;afyjr ofguyxb;0;0;2;43734
9IY6J72CIMJH;Cordoba;Londres;rqvaust iabjid;CDLGI1HLTLWV;286933.34;pkbvg wpyoyd;0;0;1;41299
WOAQMJ31T7VO;Mendoza;Napoles;pqcud cjpnh;ODK3GYZ44OEC;301705.76;cgalzp akdbdv;0;0;1;19457
14OBENWRUEBE;Montevideo;Napoles;ucingbb rxahflo;BRIJ18QW9E3K;263552.52;jnzsdy sztonltb;0;0;3;39949
GNHA0HDS6VTV;Buenos Aires;San Francisco;caquv gpcgc;EG1FN85TU9T8;170987.72;nafhdhh prxssa;100;30232.29;0;0
UA9QSWXWII7S;Rosario;Napoles;ooaanby zexpugs;LS3D5QNMJKSY;327550.56;evbwid cfdezls;141;34267.47;0;0
CAWO64DUOJ2O;Rosario;Madrid;awgnp fxdtsnbe;OP4BUOH5JD2T;222320.61;jbsvx sndnwg;0;0;1;31961
O68BUDLFHNKL;Montevideo;San Francisco;dzgxfi plhjskrh;XGE5N14H6UTB;144059.13;fzxivi ddepa;181;32895.6;0;0
YM9JWVWRJ69P;Rosario;Madrid;mqdnoof hosnfofg;DFEXCYHUOYJ9;292303.0;jnmqtz musultz;0;0;3;36713
FGOI4SBH1EOB;Mendoza;Londres;ouhqf hxgjuz;502FZOS2RM7Y;305299.11;qzniufg guzknb;0;0;1;20408
86ANXFNV6QP0;Mendoza;Madrid;bszhh xpfuv;DGHUYJJ0IGD6;41308.93;ibipx bxfwfey;0;0;3;22228
9LXPWJGTSM36;Buenos Aires;San Francisco;jseojnc idtpeu;D6VS0IV0Z9OC;337910.07;onorgr pdfoblx;146;25289.55;0;0
O45YEHSN4KTN;Cordoba;Napoles;erwmh nlmjwuhc;78D9XPQ0A4JW;212062.53;jcyuyff lauigr;0;0;2;22070
2DHKYO40DARZ;Mendoza;Madrid;yhktq avyim;QZ6GAULWIGDP;348498.64;szmalrt xlasd;0;0;3;22659
4AD3CEZ6YVB0;Montevideo;Londres;aelcfkmv mrwusebd;RZKRSSBGC5PL;162411.02;klqbpzva mudero;144;26300.11;0;0
8RDGT8UPGYR4;Cordoba;Napoles;zstilbx uagyhaxe;B4LPSI5V05YM;346077.57;hgrdt xatbkf;0;0;3;32507
V5STQKKXZYQT;Mendoza;San Francisco;vkpzuai fnpgec;949V7HIHEPRO;89071.1;xspzlqr vykmpd;51;31702.82;0;0
T2MTHDWYRJ5G;Rosario;Londres;zjbmef nluwackr;F42W1AXQR7WS;67304.26;iucbhpl bclll;0;0;3;24343
DU3AMTBQDEEN;Cordoba;Londres;grajs livsvpm;5ZY8JSBX1XRK;198036.24;lvulysfx gutughxr;99;33098.49;0;0
6ZIT1YXJF4QM;Mendoza;Napoles;lfiej hcecvxfe;8RP9NTL4GYJC;74982.47;cvltb smwirpbf;165;33977.94;0;0
KP800ONBTBWX;Montevideo;Napoles;lhhdopo iihxj;DVN5Z0E1AEAX;25309.84;jiteuvyy hgsfl;0;0;1;36682
39EXJHKNZ0OH;Buenos Aires;Londres;beauxkwf tvvpchem;GZLFHW2HQSZP;206790.58;dhcwlz hhifhwt;159;31177.6;0;0
VTO7FKAIXAY9;Buenos Aires;Madrid;zpgwgj yrgmja;MNTWWOTE25Q2;262041.16;kkejaizv txgcddqq;29;26436.03;0;0
0H36EH5N0TMR;Buenos Aires;San Francisco;rurtsz oeqyaipu;MOJYCC64DI3W;208316.82;whqwol nwxtmxr;70;34372.98;0;0
RSMRDJBVQEJB;Mendoza;Londres;qwynw dpylg;I4D04JNKKJUA;152046.43;ykcndop fysljagn;143;26269.33;0;0
RYGVE8U12S4B;Cordoba;Napoles;zcsonh txyexk;LH13X7KR1FX3;206402.1;nfqndcy qofzdfs;149;33175.19;0;0
K2M5FXQEMNC3;Montevideo;Londres;mtwseqki obzga;9EM6LDKGXEDZ;119560.97;vvgiyx sngbyow;0;0;2;22358
GM4ZF8HJMHC5;Rosario;Londres;wpbxjr wjhdn;UE2HESLIWV6W;196319.9;xuurcoyp zdgxkfp;17;25011.38;0;0
FDPH80QZ369B;Cordoba;Londres;vpqiknvj aohgzfg;QRLNB5XLYZ84;35248.88;yoajpc pvycup;156;33257.12;0;0
2J2PUO33VK5F;Rosario;Napoles;abdzblyg djksygv;MFXJK11A9RL1;132029.43;jydtc qwpazgfi;0;0;1;24415
7Q5736IUC4HA;Cordoba;Madrid;igczzo oivauyqf;IQP3UAYQTTSH;308653.07;cevjkdp ygsxw;0;0;1;20805
5MR5XCY7KBIK;Montevideo;Napoles;ykbrdrk tawfkzv;UH7D7F5HCHBS;159430.11;npqzsj zggzlp;72;34741.04;0;0
CM6C4560JU2W;Buenos Aires;Napoles;etmvvcdy jxqbjz;7ZYU0760FUPP;89931.51;jozrvldh wnmfmb;0;0;2;30745
IAUMLUB6TB01;Montevideo;Madrid;nlhfoaa kspqu;SB0KMKJIXIUM;241898.83;tpybuzw zrqrqg;0;0;2;38772
OM5L81TBQOED;Montevideo;Napoles;pcmbnot cqokia;NYZBT3H16Q1R;311484.28;wrngszio rsbao;43;25398.0;0;0
VBUVPY0FQORA;Montevideo;Napoles;etcwuzyw iwsmf;1QWN8RF5KX48;229334.39;jftxjo jnouqnz;152;28851.6;0;0
L1USQ3V0WEHJ;Cordoba;San Francisco;iaalh wzadx;XY6P3NJORVZN;262166.43;gihxcmz dookd;190;28613.89;0;0
0VMJ39TIDPW6;Rosario;San Francisco;nwivps pljeguj;JLBHDUN5I4TM;313065.15;fisxphb fwnlekm;0;0;3;18353
PW73K16IESUF;Cordoba;Napoles;zoztjw oagwgai;K8ZI3CLL5DXE;347542.28;ghsrafkt tcdxjvg;171;31888.13;0;0
RN3S7R4DT2OA;Buenos Aires;Londres;wwgepkq ygwgfihy;0BF91YDKX4SV;108179.0;ephijdn qepov;195;26237.32;0;0
OSJCKZM4GH9Y;Cordoba;Londres;fshlrwze cvats;L9HNK0VJLUH4;142319.85;kieqcih wibrpf;124;27482.27;0;0
OOH7S9PHSCAI;Cordoba;Londres;yvtfye trzfe;2RXXH2281UKE;303262.47;anvnckn qgsbf;67;31526.19;0;0
00FKCL17T4L4;Montevideo;Madrid;haguob oxzue;ZVP1IQEG5711;270301.56;eyjukro siindul;194;31084.39;0;0
9O6FIQS073IG;Montevideo;Napoles;fyjqu ngevojie;LNG74B7B3L2K;272551.44;tzdon trvsidg;180;29570.35;0;0
9WRWOSUMAAZE;Montevideo;San Francisco;ebtddvm mjzzfdyp;KOF8INRTA5DX;152175.65;ewurtqtb apzauk;64;33393.09;0;0
CSEYQ2H5F6EP;Cordoba;Napoles;tmznura kwayn;4S7K0UT28A83;204463.65;wdtcqeqg sxvlqhzt;0;0;1;37438
6O4X170A57PT;Montevideo;Madrid;lnpwqm auunktwk;AVCRRYG19YMR;275026.85;reusrmnj dkeqfqgk;158;25206.71;0;0
B6G1AKKD346I;Buenos Aires;San Francisco;amcbl qikmog;G40Q60BFLKLG;37367.2;ebqtzfql uowfio;0;0;1;42463
J4R0ULZR3YHH;Montevideo;San Francisco;boyjzakn ydwnvsh;OW192A00LJPV;157923.49;rdlwcpb dgrsdtm;199;32531.82;0;0
MA19HB6UX79G;Montevideo;San Francisco;qypvv qfggf;KNJJHUKPS32L;136517.31;neznitvn ezbghlu;180;27692.31;0;0
XMEE8WUHKQL0;Cordoba;Londres;aplsqkj vuuyf;D6Z76Q9VPVQH;199056.46;fgczhl ifxge;0;0;1;33036
BI5VNDUS5DLK;Montevideo;Madrid;nymplsz modtrdnr;KJHOR88VNSOP;180656.35;ilyoy ubgnre;82;29472.95;0;0
YVGMC4P2Y03P;Montevideo;Napoles;pqxkjns qaohiujb;6C5WJY6NY6GO;133178.88;nexsdxei lwkgsjps;0;0;3;33299
Q0F7Y1P0Y17F;Rosario;Londres;dvelts uesgf;FXUZ1MVF8BX0;334218.34;theezwii lwoksmed;0;0;2;42802
N5X4NEVS4KN1;Cordoba;Madrid;qvuemp ydofkyg;MKQOR8E5HHHV;244251.47;xcludnmm mccdy;0;0;1;28822
2BVCG1PRRU3Q;Mendoza;San Francisco;jnbmlndf upvjf;OLYPNQFXQKI9;346730.32;fjgksgu wocenjl;150;27160.92;0;0
B9HU0JQQWFI4;Montevideo;Napoles;mpbchw vixvjaww;P6WKOYY9LHYI;339246.85;pydzuqx wedqjpcj;112;27264.06;0;0
4YEV9188IU8F;Montevideo;Londres;mmqhraz xuddv;4QTMFPTBU1I8;60486.04;hwwyrtn welnzst;27;31633.21;0;0
6OICWOTDPDYP;Montevideo;San Francisco;nfhovala ovkktq;JLANGMM3B7HH;28648.9;btxpx qrrary;0;0;2;32934
B7ODMWOWP3LR;Buenos Aires;San Francisco;gbgfxkow vjatbcaf;O4AGE6CGY8L4;140458.51;zpbhvctg nhddawj;29;25646.86;0;0
JMAEJOBZFT6R;Cordoba;Napoles;svqhu cdxji;IPHT5DUWAGV8;152601.29;joyeygk capyhgtv;141;27852.2;0;0
I69GE4YF01Y4;Mendoza;Napoles;qjtek hnuofy;MSHQQJ0QLZS5;165783.4;nrxgty lgphusbf;0;0;3;43728
3K883UOC43PZ;Mendoza;Napoles;ypwdhgza mvnjyqc;5B5OVLY5B48P;291314.58;aanka csysks;189;25973.55;0;0
GACAPOUBRQSB;Rosario;San Francisco;ezogj uwbxjcg;7B77REZ3YHHI;33819.31;qdjbscg poautq;0;0;2;34566
OUK9SMEMUPLY;Mendoza;Madrid;ildrwgyx svgaq;MSIR179PEZCF;141709.93;yfcrycf eheac;0;0;3;43760
QHEOALKTAA7J;Mendoza;Londres;znnwaim zfsct;WGWE0FO34N6B;232889.96;buesztr avtjq;150;34118.86;0;0
VLLU0CUF5N89;Cordoba;Napoles;esdpmhz hvkls;474XDCZDAQNJ;231298.2;rkzeylll ixqjp;174;26599.05;0;0
0FH0U3CKHTPB;Montevideo;Madrid;iqjhu fuxehhru;E9N9ORPFOSD1;263074.78;dimloo zragzacf;27;34246.37;0;0
SM7GHXZOQARF;Cordoba;Londres;edcck aychqpdy;ZG5VDX6Q8CAT;322600.37;hfrratsc ujqysb;0;0;1;34300
J9Y6M5DMIQER;Mendoza;Londres;lpuub yenlcjwv;GPDVMK2UU91X;119267.73;sjgua pswcxyt;0;0;3;18489
I3JWW8E4XRQK;Rosario;Londres;szvkvcz clrml;PFQJNXCKPFNY;33308.93;hulbwv jclujli;60;28605.57;0;0
Q1R9FNM6D7EG;Montevideo;Napoles;upudytu rasaurz;XAGEJA6VBSM3;30895.53;hfmqmuvk kaylqw;0;0;1;28581
SMO0PTLB4J6P;Rosario;Madrid;kyzxo tcflfu;WR9R7JRTH60L;27176.22;kuogvldt kephipr;0;0;3;27926
3RP9R8Q40G62;Mendoza;Napoles;geevcd ptzmuaf;D85D4OKV2ZM8;348805.55;pbaqqskp rntjoexk;147;30411.72;0;0
WKAQNYD0ZIBD;Montevideo;San Francisco;wewlwwb aqhzzys;MUQECHU7W4QI;121751.53;xmplifo ismoxbl;0;0;3;30673
8FDKL5RI3VAC;Buenos Aires;Madrid;opehftwo qkstvplu;NM3LC4X8Y6R9;84627.64;gjfscfey jnvsl;0;0;1;40646
0EAUHSQO0UCP;Cordoba;Napoles;owgzpl gjgswet;XS3V1U7WQFW7;130371.38;zfgkiaov gqbhruir;0;0;1;30754
51K54W13BY1S;Buenos Aires;Napoles;noycoe znsususc;60TC9O2MMY4L;228404.09;zvzyfi rvpajgb;0;0;2;35452
3JEJAQA4TJF6;Buenos Aires;Madrid;yjkweex fpqgrjk;Y0V2WJ1YWFZL;156124.01;iegeewbd bvvczzs;20;28872.89;0;0
V5FA6VCSYKO4;Mendoza;Madrid;lrfka tmbcih;JZLECFJD5T9Q;136467.14;zvgfe lgwij;0;0;2;24426
19CLQ3EAK702;Buenos Aires;Londres;udshyca qntpwgn;W8GPBQFZORPU;219568.26;whtcjjqj fhiajq;0;0;1;38944
NGRU38L786ZP;Cordoba;San Francisco;xanmosl khfig;05SWNFGTVQPO;123925.47;btxvqhq ckvtj;0;0;1;18392
8VY61YU6EEHZ;Montevideo;Madrid;jlocycd bxcgf;APBRXQJTQIYW;37789.43;ssupvu qdlnldms;141;32947.0;0;0
IGGVW931RKU7;Buenos Aires;Londres;dlisqhfu hzhqhyn;VO8CPYE3OKHF;117806.19;kynyjudv dnpbuox;124;28914.08;0;0
RP20X8K3LOH6;Montevideo;Madrid;ueddkcy pcpnnwlp;65M07B0XUR6Y;263300.12;xqqxc xfxrzs;0;0;3;36757
KEUX3UF765C8;Mendoza;Napoles;lbfbybuy nwtpjpu;GHD26OPDGO34;39821.34;iatekny oqanqi;0;0;3;43940
05EXBO4ZK1U0;Rosario;Madrid;lcmfrg ifeup;60GE8NGNQ5HC;190214.34;hveoo dxjfibn;57;28922.72;0;0
692PTNGUHX0J;Montevideo;San Francisco;oorqrv txyonhcp;DEUO6P7O9NP2;210379.82;hlmvfgfi tmvru;16;29906.79;0;0
SAM1EQKEA0WZ;Mendoza;Napoles;imogw upvjqccn;1HWUK0JEFVD1;245128.44;lrlfe uwqng;165;34800.33;0;0
KINMNKPEJHHF;Rosario;Londres;chfrhey manrpdr;7K2VB9Y2LNBC;309448.61;okezi ezkhvokn;0;0;2;26495
JUO9VE4CJW72;Mendoza;Madrid;tpeysr eemlrqor;XPSE1MKLCCMY;164298.22;awsxhkhh sztue;0;0;1;33757
RO1MDYC14ZGZ;Mendoza;Madrid;ymxtycr ofeokt;GCBT34JQ99FU;53978.22;dcjuxac zcwdsdu;107;27380.97;0;0
522V8J5FU77V;Cordoba;Napoles;psqzhaa iwxyehy;WGK40ZWVTD46;276165.33;jynyw mrpzjtq;166;26548.81;0;0
PXS2HZICANRK;Rosario;Napoles;gfcgi lbcwkx;8YLB0MWL1BB2;45033.95;kmmyy anvfrr;148;27115.77;0;0
VS7GXJ545WIZ;Montevideo;San Francisco;snwgw tchcyzvd;2NQVSPN2SP0F;252617.13;zhsoxe ukfvut;0;0;1;34708
MBUSLAJU4PT8;Cordoba;San Francisco;oixlb ypekw;T1GVGXLHPBJ9;25773.65;ivqas xscxkw;0;0;1;36919
